id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q155-P2936-Q3401023-6419593c-0	Q155	'Brazil'@en	P2936	P2936	Q3401023	'Poyanáwa'@en	Q155-P2936-Q3401023-6419593c-0-P5102	Q155-P2936-Q3401023-6419593c-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7261619-b4b17799-0	Q155	'Brazil'@en	P2936	P2936	Q7261619	'Purubora'@en	Q155-P2936-Q7261619-b4b17799-0-P5102	Q155-P2936-Q7261619-b4b17799-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7261687-a7889c93-0	Q155	'Brazil'@en	P2936	P2936	Q7261687	'Purí'@en	Q155-P2936-Q7261687-a7889c93-0-P5102	Q155-P2936-Q7261687-a7889c93-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q35539-02b8639e-0	Q155	'Brazil'@en	P2936	P2936	Q35539	'Ramarama'@en	Q155-P2936-Q35539-02b8639e-0-P5102	Q155-P2936-Q35539-02b8639e-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2585357-4d6349e7-0	Q155	'Brazil'@en	P2936	P2936	Q2585357	'Rikbaktsa'@en	Q155-P2936-Q2585357-4d6349e7-0-P5102	Q155-P2936-Q2585357-4d6349e7-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3460478-14704dbd-0	Q155	'Brazil'@en	P2936	P2936	Q3460478	'Sabanês'@en	Q155-P2936-Q3460478-14704dbd-0-P5102	Q155-P2936-Q3460478-14704dbd-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3304806-559ff5de-0	Q155	'Brazil'@en	P2936	P2936	Q3304806	'Sakirabiá'@en	Q155-P2936-Q3304806-559ff5de-0-P5102	Q155-P2936-Q3304806-559ff5de-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7406296-06965775-0	Q155	'Brazil'@en	P2936	P2936	Q7406296	'Salumá'@en	Q155-P2936-Q7406296-06965775-0-P5102	Q155-P2936-Q7406296-06965775-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q251728-7781f8b2-0	Q155	'Brazil'@en	P2936	P2936	Q251728	'Sanumá'@en	Q155-P2936-Q251728-7781f8b2-0-P5102	Q155-P2936-Q251728-7781f8b2-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q61974839-b95a1326-0	Q155	'Brazil'@en	P2936	P2936	Q61974839	'Shanenawa'@en	Q155-P2936-Q61974839-b95a1326-0-P5102	Q155-P2936-Q61974839-b95a1326-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2028772-4fcc771b-0	Q155	'Brazil'@en	P2936	P2936	Q2028772	'Shiriana'@en	Q155-P2936-Q2028772-4fcc771b-0-P5102	Q155-P2936-Q2028772-4fcc771b-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3443734-afd2dc84-0	Q155	'Brazil'@en	P2936	P2936	Q3443734	'Sikiana'@en	Q155-P2936-Q3443734-afd2dc84-0-P5102	Q155-P2936-Q3443734-afd2dc84-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3485264-5ddc2e1b-0	Q155	'Brazil'@en	P2936	P2936	Q3485264	'Siriano'@en	Q155-P2936-Q3485264-5ddc2e1b-0-P5102	Q155-P2936-Q3485264-5ddc2e1b-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q10322149-fba838c7-0	Q155	'Brazil'@en	P2936	P2936	Q10322149	'Suruí do Pará'@en	Q155-P2936-Q10322149-fba838c7-0-P5102	Q155-P2936-Q10322149-fba838c7-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7646993-1e5df2ed-0	Q155	'Brazil'@en	P2936	P2936	Q7646993	'Suruí'@en	Q155-P2936-Q7646993-1e5df2ed-0-P5102	Q155-P2936-Q7646993-1e5df2ed-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3505859-deab6717-0	Q155	'Brazil'@en	P2936	P2936	Q3505859	'Suyá'@en	Q155-P2936-Q3505859-deab6717-0-P5102	Q155-P2936-Q3505859-deab6717-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7665661-d14455d8-0	Q155	'Brazil'@en	P2936	P2936	Q7665661	'São Paulo Kaingáng'@en	Q155-P2936-Q7665661-d14455d8-0-P5102	Q155-P2936-Q7665661-d14455d8-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q12953908-96d8de24-0	Q155	'Brazil'@en	P2936	P2936	Q12953908	'Tapeba'@en	Q155-P2936-Q12953908-96d8de24-0-P5102	Q155-P2936-Q12953908-96d8de24-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7684673-8e685a9a-0	Q155	'Brazil'@en	P2936	P2936	Q7684673	'Tapirapé'@en	Q155-P2936-Q7684673-8e685a9a-0-P5102	Q155-P2936-Q7684673-8e685a9a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q732726-528c85d3-0	Q155	'Brazil'@en	P2936	P2936	Q732726	'Tariana'@en	Q155-P2936-Q732726-528c85d3-0-P5102	Q155-P2936-Q732726-528c85d3-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q63340139-89195ffc-0	Q155	'Brazil'@en	P2936	P2936	Q63340139	'Tawandê'@en	Q155-P2936-Q63340139-89195ffc-0-P5102	Q155-P2936-Q63340139-89195ffc-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q10322157-53c44523-0	Q155	'Brazil'@en	P2936	P2936	Q10322157	'Tembé'@en	Q155-P2936-Q10322157-53c44523-0-P5102	Q155-P2936-Q10322157-53c44523-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q10266010-0dcdebd2-0	Q155	'Brazil'@en	P2936	P2936	Q10266010	'Tenharim'@en	Q155-P2936-Q10266010-0dcdebd2-0-P5102	Q155-P2936-Q10266010-0dcdebd2-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3314742-c3add61c-0	Q155	'Brazil'@en	P2936	P2936	Q3314742	'Terêna'@en	Q155-P2936-Q3314742-c3add61c-0-P5102	Q155-P2936-Q3314742-c3add61c-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q1815205-484a665a-0	Q155	'Brazil'@en	P2936	P2936	Q1815205	'Ticuna'@en	Q155-P2936-Q1815205-484a665a-0-P5102	Q155-P2936-Q1815205-484a665a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7808195-c98b0ea6-0	Q155	'Brazil'@en	P2936	P2936	Q7808195	'Tingui-Botó'@en	Q155-P2936-Q7808195-c98b0ea6-0-P5102	Q155-P2936-Q7808195-c98b0ea6-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q56885-b0307faa-0	Q155	'Brazil'@en	P2936	P2936	Q56885	'Tiriyó'@en	Q155-P2936-Q56885-b0307faa-0-P5102	Q155-P2936-Q56885-b0307faa-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q32041490-e480c023-0	Q155	'Brazil'@en	P2936	P2936	Q32041490	'Tocantins Asurini'@en	Q155-P2936-Q32041490-e480c023-0-P5102	Q155-P2936-Q32041490-e480c023-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7827518-89e744c6-0	Q155	'Brazil'@en	P2936	P2936	Q7827518	'Torá'@en	Q155-P2936-Q7827518-89e744c6-0-P5102	Q155-P2936-Q7827518-89e744c6-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q5246937-d3c00e28-0	Q155	'Brazil'@en	P2936	P2936	Q5246937	'Tremembé'@en	Q155-P2936-Q5246937-d3c00e28-0-P5102	Q155-P2936-Q5246937-d3c00e28-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7847648-4f203e07-0	Q155	'Brazil'@en	P2936	P2936	Q7847648	'Truká'@en	Q155-P2936-Q7847648-4f203e07-0-P5102	Q155-P2936-Q7847648-4f203e07-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q12294279-00f4f0bb-0	Q155	'Brazil'@en	P2936	P2936	Q12294279	'Trumai'@en	Q155-P2936-Q12294279-00f4f0bb-0-P5102	Q155-P2936-Q12294279-00f4f0bb-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3541834-cb0a893e-0	Q155	'Brazil'@en	P2936	P2936	Q3541834	'Tucano'@en	Q155-P2936-Q3541834-cb0a893e-0-P5102	Q155-P2936-Q3541834-cb0a893e-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q42330115-b7588dd4-0	Q155	'Brazil'@en	P2936	P2936	Q42330115	'Tukumanféd'@en	Q155-P2936-Q42330115-b7588dd4-0-P5102	Q155-P2936-Q42330115-b7588dd4-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3542217-27676204-0	Q155	'Brazil'@en	P2936	P2936	Q3542217	'Tuparí'@en	Q155-P2936-Q3542217-27676204-0-P5102	Q155-P2936-Q3542217-27676204-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q33924-78bd661c-0	Q155	'Brazil'@en	P2936	P2936	Q33924	'Tupiniquim'@en	Q155-P2936-Q33924-78bd661c-0-P5102	Q155-P2936-Q33924-78bd661c-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3542307-bd214aaa-0	Q155	'Brazil'@en	P2936	P2936	Q3542307	'Turiwára'@en	Q155-P2936-Q3542307-bd214aaa-0-P5102	Q155-P2936-Q3542307-bd214aaa-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7857204-4dcfc333-0	Q155	'Brazil'@en	P2936	P2936	Q7857204	'Tuxináwa'@en	Q155-P2936-Q7857204-4dcfc333-0-P5102	Q155-P2936-Q7857204-4dcfc333-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7857217-21430ded-0	Q155	'Brazil'@en	P2936	P2936	Q7857217	'Tuxá'@en	Q155-P2936-Q7857217-21430ded-0-P5102	Q155-P2936-Q7857217-21430ded-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2520538-51edcf20-0	Q155	'Brazil'@en	P2936	P2936	Q2520538	'Tuyuca'@en	Q155-P2936-Q2520538-51edcf20-0-P5102	Q155-P2936-Q2520538-51edcf20-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3501858-a863795a-0	Q155	'Brazil'@en	P2936	P2936	Q3501858	'Ucayali–Yurúa Ashéninka'@en	Q155-P2936-Q3501858-a863795a-0-P5102	Q155-P2936-Q3501858-a863795a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7881740-d11eaf61-0	Q155	'Brazil'@en	P2936	P2936	Q7881740	'Umotína'@en	Q155-P2936-Q7881740-d11eaf61-0-P5102	Q155-P2936-Q7881740-d11eaf61-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7901376-cf9333a8-0	Q155	'Brazil'@en	P2936	P2936	Q7901376	'Uru-Pa-In'@en	Q155-P2936-Q7901376-cf9333a8-0-P5102	Q155-P2936-Q7901376-cf9333a8-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q10266012-b95a17d6-0	Q155	'Brazil'@en	P2936	P2936	Q10266012	'Uru-eu-wau-wau'@en	Q155-P2936-Q10266012-b95a17d6-0-P5102	Q155-P2936-Q10266012-b95a17d6-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q13893353-16f700c1-0	Q155	'Brazil'@en	P2936	P2936	Q13893353	'Urubú-Kaapor'@en	Q155-P2936-Q13893353-16f700c1-0-P5102	Q155-P2936-Q13893353-16f700c1-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7901530-934e21ae-0	Q155	'Brazil'@en	P2936	P2936	Q7901530	'Urumi'@en	Q155-P2936-Q7901530-934e21ae-0-P5102	Q155-P2936-Q7901530-934e21ae-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7960056-c826d799-0	Q155	'Brazil'@en	P2936	P2936	Q7960056	'Waiká'@en	Q155-P2936-Q7960056-c826d799-0-P5102	Q155-P2936-Q7960056-c826d799-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2883738-441977b4-0	Q155	'Brazil'@en	P2936	P2936	Q2883738	'Waimahã'@en	Q155-P2936-Q2883738-441977b4-0-P5102	Q155-P2936-Q2883738-441977b4-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q56865-29fc4565-0	Q155	'Brazil'@en	P2936	P2936	Q56865	'Waimiri-Atroarí'@en	Q155-P2936-Q56865-29fc4565-0-P5102	Q155-P2936-Q56865-29fc4565-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q56632-2d224b62-0	Q155	'Brazil'@en	P2936	P2936	Q56632	'Waiwai'@en	Q155-P2936-Q56632-2d224b62-0-P5102	Q155-P2936-Q56632-2d224b62-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3573266-1b3abe61-0	Q155	'Brazil'@en	P2936	P2936	Q3573266	'Wajiara'@en	Q155-P2936-Q3573266-1b3abe61-0-P5102	Q155-P2936-Q3573266-1b3abe61-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7961205-d7950284-0	Q155	'Brazil'@en	P2936	P2936	Q7961205	'Wakoná'@en	Q155-P2936-Q7961205-d7950284-0-P5102	Q155-P2936-Q7961205-d7950284-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3566001-1432b7a6-0	Q155	'Brazil'@en	P2936	P2936	Q3566001	'Wanano'@en	Q155-P2936-Q3566001-1432b7a6-0-P5102	Q155-P2936-Q3566001-1432b7a6-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3194265-d1fe7997-0	Q155	'Brazil'@en	P2936	P2936	Q3194265	'Waninnawa'@en	Q155-P2936-Q3194265-d1fe7997-0-P5102	Q155-P2936-Q3194265-d1fe7997-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3450493-8348e03c-0	Q155	'Brazil'@en	P2936	P2936	Q3450493	'Wapishana'@en	Q155-P2936-Q3450493-8348e03c-0-P5102	Q155-P2936-Q3450493-8348e03c-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q1091095-aba72438-0	Q155	'Brazil'@en	P2936	P2936	Q1091095	'Warekena'@en	Q155-P2936-Q1091095-aba72438-0-P5102	Q155-P2936-Q1091095-aba72438-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3027909-2175016f-0	Q155	'Brazil'@en	P2936	P2936	Q3027909	'Wari’'@en	Q155-P2936-Q3027909-2175016f-0-P5102	Q155-P2936-Q3027909-2175016f-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7972892-178d6270-0	Q155	'Brazil'@en	P2936	P2936	Q7972892	'Wasu'@en	Q155-P2936-Q7972892-178d6270-0-P5102	Q155-P2936-Q7972892-178d6270-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3450522-51219ea9-0	Q155	'Brazil'@en	P2936	P2936	Q3450522	'Waurá'@en	Q155-P2936-Q3450522-51219ea9-0-P5102	Q155-P2936-Q3450522-51219ea9-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q7975842-867a2915-0	Q155	'Brazil'@en	P2936	P2936	Q7975842	'Wayampi'@en	Q155-P2936-Q7975842-867a2915-0-P5102	Q155-P2936-Q7975842-867a2915-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q5908753-0af85dd5-0	Q155	'Brazil'@en	P2936	P2936	Q5908753	'Wayana'@en	Q155-P2936-Q5908753-0af85dd5-0-P5102	Q155-P2936-Q5908753-0af85dd5-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2875044-0909f06a-0	Q155	'Brazil'@en	P2936	P2936	Q2875044	'Wayoró'@en	Q155-P2936-Q2875044-0909f06a-0-P5102	Q155-P2936-Q2875044-0909f06a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q12953970-6f488407-0	Q155	'Brazil'@en	P2936	P2936	Q12953970	'Wiraféd'@en	Q155-P2936-Q12953970-6f488407-0-P5102	Q155-P2936-Q12953970-6f488407-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3073441-d988e840-0	Q155	'Brazil'@en	P2936	P2936	Q3073441	'Xakriabá'@en	Q155-P2936-Q3073441-d988e840-0-P5102	Q155-P2936-Q3073441-d988e840-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q36962-8cabde6a-0	Q155	'Brazil'@en	P2936	P2936	Q36962	'Xavante'@en	Q155-P2936-Q36962-8cabde6a-0-P5102	Q155-P2936-Q36962-8cabde6a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3073436-b908b193-0	Q155	'Brazil'@en	P2936	P2936	Q3073436	'Xerénte'@en	Q155-P2936-Q3073436-b908b193-0-P5102	Q155-P2936-Q3073436-b908b193-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2980404-66b209a1-0	Q155	'Brazil'@en	P2936	P2936	Q2980404	'Xeta'@en	Q155-P2936-Q2980404-66b209a1-0-P5102	Q155-P2936-Q2980404-66b209a1-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q8044571-49bd8e59-0	Q155	'Brazil'@en	P2936	P2936	Q8044571	'Xingú Asuriní'@en	Q155-P2936-Q8044571-49bd8e59-0-P5102	Q155-P2936-Q8044571-49bd8e59-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q13226-bdbed4a4-0	Q155	'Brazil'@en	P2936	P2936	Q13226	'Xipaya'@en	Q155-P2936-Q13226-bdbed4a4-0-P5102	Q155-P2936-Q13226-bdbed4a4-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q12953620-a8adfaf4-0	Q155	'Brazil'@en	P2936	P2936	Q12953620	'Xocó'@en	Q155-P2936-Q12953620-a8adfaf4-0-P5102	Q155-P2936-Q12953620-a8adfaf4-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3027930-e7302ac3-0	Q155	'Brazil'@en	P2936	P2936	Q3027930	'Xokleng'@en	Q155-P2936-Q3027930-e7302ac3-0-P5102	Q155-P2936-Q3027930-e7302ac3-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q9096758-08f7661a-0	Q155	'Brazil'@en	P2936	P2936	Q9096758	'Xukuru'@en	Q155-P2936-Q9096758-08f7661a-0-P5102	Q155-P2936-Q9096758-08f7661a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3450534-4d93aa2f-0	Q155	'Brazil'@en	P2936	P2936	Q3450534	'Yabaâna'@en	Q155-P2936-Q3450534-4d93aa2f-0-P5102	Q155-P2936-Q3450534-4d93aa2f-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3026110-0cca3b68-0	Q155	'Brazil'@en	P2936	P2936	Q3026110	'Yaminawa'@en	Q155-P2936-Q3026110-0cca3b68-0-P5102	Q155-P2936-Q3026110-0cca3b68-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q8048928-b3dac95f-0	Q155	'Brazil'@en	P2936	P2936	Q8048928	'Yanomamö'@en	Q155-P2936-Q8048928-b3dac95f-0-P5102	Q155-P2936-Q8048928-b3dac95f-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q24190396-7da7b518-0	Q155	'Brazil'@en	P2936	P2936	Q24190396	'Yaroamë'@en	Q155-P2936-Q24190396-7da7b518-0-P5102	Q155-P2936-Q24190396-7da7b518-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3450709-dd73cc4b-0	Q155	'Brazil'@en	P2936	P2936	Q3450709	'Yawalapití'@en	Q155-P2936-Q3450709-dd73cc4b-0-P5102	Q155-P2936-Q3450709-dd73cc4b-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q10322118-af6ce513-0	Q155	'Brazil'@en	P2936	P2936	Q10322118	'Yawanawa'@en	Q155-P2936-Q10322118-af6ce513-0-P5102	Q155-P2936-Q10322118-af6ce513-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3082027-efce7d1a-0	Q155	'Brazil'@en	P2936	P2936	Q3082027	'Ye\'kuana'@en	Q155-P2936-Q3082027-efce7d1a-0-P5102	Q155-P2936-Q3082027-efce7d1a-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3573115-79025839-0	Q155	'Brazil'@en	P2936	P2936	Q3573115	'Yuhup'@en	Q155-P2936-Q3573115-79025839-0-P5102	Q155-P2936-Q3573115-79025839-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q8073148-9b29d4fe-0	Q155	'Brazil'@en	P2936	P2936	Q8073148	'Zo\'é'@en	Q155-P2936-Q8073148-9b29d4fe-0-P5102	Q155-P2936-Q8073148-9b29d4fe-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q3114402-2076a37e-0	Q155	'Brazil'@en	P2936	P2936	Q3114402	'Zuruahá'@en	Q155-P2936-Q3114402-2076a37e-0-P5102	Q155-P2936-Q3114402-2076a37e-0		P5102	'nature of statement'@en	unknown	
Q155-P37-Q3436689-43cb42bb-0	Q155	'Brazil'@en	P37	P37	Q3436689	'Brazilian Sign Language'@en	Q155-P37-Q3436689-43cb42bb-0-P5102	Q155-P37-Q3436689-43cb42bb-0		P5102	'nature of statement'@en	unknown	
Q155-P37-Q5146-11c20e95-0	Q155	'Brazil'@en	P37	P37	Q5146	'Portuguese'@en	Q155-P37-Q5146-11c20e95-0-P5102	Q155-P37-Q5146-11c20e95-0		P5102	'nature of statement'@en	unknown	
Q155-P2936-Q2829146-98c57805-0	Q155	'Brazil'@en	P2936	P2936	Q2829146	'Acroá'@en	Q155-P2936-Q2829146-98c57805-0-P828	Q155-P2936-Q2829146-98c57805-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3508007-4048f129-0	Q155	'Brazil'@en	P2936	P2936	Q3508007	'Agavotaguerra'@en	Q155-P2936-Q3508007-4048f129-0-P828	Q155-P2936-Q3508007-4048f129-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3409307-84a8b6e0-0	Q155	'Brazil'@en	P2936	P2936	Q3409307	'Aikanã'@en	Q155-P2936-Q3409307-84a8b6e0-0-P828	Q155-P2936-Q3409307-84a8b6e0-0		P828	'has cause'@en	unknown	
Q155-P2936-Q28059-6fb61870-0	Q155	'Brazil'@en	P2936	P2936	Q28059	'Akawaio'@en	Q155-P2936-Q28059-6fb61870-0-P828	Q155-P2936-Q28059-6fb61870-0		P828	'has cause'@en	unknown	
Q155-P2936-Q4701960-ba7f4010-0	Q155	'Brazil'@en	P2936	P2936	Q4701960	'Akuntsu'@en	Q155-P2936-Q4701960-ba7f4010-0-P828	Q155-P2936-Q4701960-ba7f4010-0		P828	'has cause'@en	unknown	
Q155-P2936-Q2669150-a29f092a-0	Q155	'Brazil'@en	P2936	P2936	Q2669150	'Amahuaca'@en	Q155-P2936-Q2669150-a29f092a-0-P828	Q155-P2936-Q2669150-a29f092a-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3508053-9299d565-0	Q155	'Brazil'@en	P2936	P2936	Q3508053	'Amanayé'@en	Q155-P2936-Q3508053-9299d565-0-P828	Q155-P2936-Q3508053-9299d565-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3915522-4fccad71-0	Q155	'Brazil'@en	P2936	P2936	Q3915522	'Amonap'@en	Q155-P2936-Q3915522-4fccad71-0-P828	Q155-P2936-Q3915522-4fccad71-0		P828	'has cause'@en	unknown	
Q155-P2936-Q12626847-97c21293-0	Q155	'Brazil'@en	P2936	P2936	Q12626847	'Amundava'@en	Q155-P2936-Q12626847-97c21293-0-P828	Q155-P2936-Q12626847-97c21293-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3507873-d66cac0b-0	Q155	'Brazil'@en	P2936	P2936	Q3507873	'Anambé'@en	Q155-P2936-Q3507873-d66cac0b-0-P828	Q155-P2936-Q3507873-d66cac0b-0		P828	'has cause'@en	unknown	
Q155-P2936-Q2736980-2402f780-0	Q155	'Brazil'@en	P2936	P2936	Q2736980	'Apalaí'@en	Q155-P2936-Q2736980-2402f780-0-P828	Q155-P2936-Q2736980-2402f780-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3507941-7f08339a-0	Q155	'Brazil'@en	P2936	P2936	Q3507941	'Apiaká'@en	Q155-P2936-Q3507941-7f08339a-0-P828	Q155-P2936-Q3507941-7f08339a-0		P828	'has cause'@en	unknown	
Q155-P2936-Q2858311-ab472db3-0	Q155	'Brazil'@en	P2936	P2936	Q2858311	'Apinayé'@en	Q155-P2936-Q2858311-ab472db3-0-P828	Q155-P2936-Q2858311-ab472db3-0		P828	'has cause'@en	unknown	
Q155-P2936-Q2859081-1b2efd23-0	Q155	'Brazil'@en	P2936	P2936	Q2859081	'Apurinã'@en	Q155-P2936-Q2859081-1b2efd23-0-P828	Q155-P2936-Q2859081-1b2efd23-0		P828	'has cause'@en	unknown	
Q155-P2936-Q9627356-431b77ce-0	Q155	'Brazil'@en	P2936	P2936	Q9627356	'Arap'@en	Q155-P2936-Q9627356-431b77ce-0-P828	Q155-P2936-Q9627356-431b77ce-0		P828	'has cause'@en	unknown	
Q155-P2936-Q63339949-e8c68800-0	Q155	'Brazil'@en	P2936	P2936	Q63339949	'Ararandewára'@en	Q155-P2936-Q63339949-e8c68800-0-P828	Q155-P2936-Q63339949-e8c68800-0		P828	'has cause'@en	unknown	
Q155-P2936-Q4784535-b9dbd8be-0	Q155	'Brazil'@en	P2936	P2936	Q4784535	'Araweté'@en	Q155-P2936-Q4784535-b9dbd8be-0-P828	Q155-P2936-Q4784535-b9dbd8be-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3446640-9ae22ff2-0	Q155	'Brazil'@en	P2936	P2936	Q3446640	'Arikapú'@en	Q155-P2936-Q3446640-9ae22ff2-0-P828	Q155-P2936-Q3446640-9ae22ff2-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3446679-b13c19aa-0	Q155	'Brazil'@en	P2936	P2936	Q3446679	'Arikem'@en	Q155-P2936-Q3446679-b13c19aa-0-P828	Q155-P2936-Q3446679-b13c19aa-0		P828	'has cause'@en	unknown	
Q155-P2936-Q56609-437a4a86-0	Q155	'Brazil'@en	P2936	P2936	Q56609	'Arutani'@en	Q155-P2936-Q56609-437a4a86-0-P828	Q155-P2936-Q56609-437a4a86-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3507907-efdac25e-0	Q155	'Brazil'@en	P2936	P2936	Q3507907	'Aruáshi'@en	Q155-P2936-Q3507907-efdac25e-0-P828	Q155-P2936-Q3507907-efdac25e-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3507932-4619ea19-0	Q155	'Brazil'@en	P2936	P2936	Q3507932	'Atorada'@en	Q155-P2936-Q3507932-4619ea19-0-P828	Q155-P2936-Q3507932-4619ea19-0		P828	'has cause'@en	unknown	
Q155-P2936-Q3507995-43e975e0-0	Q155	'Brazil'@en	P2936	P2936	Q3507995	'Aurá'@en	Q155-P2936-Q3507995-43e975e0-0-P828	Q155-P2936-Q3507995-43e975e0-0		P828	'has cause'@en	unknown	
Q155-P2936-Q2873230-649a6f84-0	Q155	'Brazil'@en	P2936	P2936	Q2873230	'Ava Guarani'@en	Q155-P2936-Q2873230-649a6f84-0-P828	Q155-P2936-Q2873230-649a6f84-0		P828	'has cause'@en	unknown	
Q155-P2936-Q4829584-4741cb54-0	Q155	'Brazil'@en	P2936	P2936	Q4829584	'Avá-Canoeiro'@en	Q155-P2936-Q4829584-4741cb54-0-P828	Q155-P2936-Q4829584-4741cb54-0		P828	'has cause'@en	unknown	
Q155-P2936-Q4830038-3afeb1be-0	Q155	'Brazil'@en	P2936	P2936	Q4830038	'Awetï'@en	Q155-P2936-Q4830038-3afeb1be-0-P828	Q155-P2936-Q4830038-3afeb1be-0		P828	'has cause'@en	unknown	
